STATE_ID, NODE_ID, PENDING_SECONDS
58,26,0.0
58,27,0.0
58,28,0.0
58,29,0.0
58,30,0.0
58,31,0.0
58,32,0.0
58,33,0.0
58,34,0.0
58,35,0.0
58,36,0.0
58,37,0.0
58,38,0.0
58,39,0.0
58,40,0.0
58,41,0.0
58,42,0.0
58,43,0.0
58,44,0.0
58,45,0.0
58,46,0.0
58,47,0.0
58,48,0.0
58,49,0.0
58,50,0.0
58,51,0.0
58,52,0.0
58,53,0.0
58,54,0.0
58,55,0.0
58,56,0.0
58,57,0.0
58,58,0.0
58,59,0.0
58,60,0.0
58,61,0.0
58,62,0.0
58,63,0.0
58,64,0.0
58,65,0.0
58,66,0.0
58,67,0.0
58,68,0.0
58,69,0.0
58,70,0.0
58,71,0.0
58,72,0.0
58,73,0.0
58,74,0.0
58,75,0.0
58,76,0.0
58,77,0.0
58,78,0.0
58,79,0.0
58,80,0.0
58,81,0.0
58,82,0.0
58,83,0.0
58,84,0.0
58,85,0.0
58,86,0.0
58,87,0.0
58,88,280.437
